"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-23","0.05","0.0","3.0","38","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-24","0.00","0.0","2.0","37","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-25","0.06","0.0","1.0","42","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-26","0.26","0.0","0.0","55","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-27","0.00","0.0","0.0","32","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-28","0.00","0.0","0.0","44","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-29","0.00","0.0","0.0","36","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-30","0.00","0.0","0.0","37","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-12-31","0.00","0.0","0.0","43","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-01","0.00","0.0","0.0","41","22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-02","0.24","0.0","0.0","41","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-03","0.02","0.0","0.0","42","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-04","0.00","0.0","0.0","21","10"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-05","0.00","0.0","0.0","15","5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-06","0.00","0.0","0.0","10","1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-07","0.00","0.0","0.0","19","2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-08","0.00","0.0","0.0","20","4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-09","0.02","0.2","0.0","35","19"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-10","0.20","0.0","0.0","52","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-11","0.54","0.0","0.0","45","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-12","0.11","0.2","0.0","31","22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-13","0.00","0.0","0.0","29","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-14","0.00","0.0","0.0","35","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-15","0.00","0.0","0.0","35","22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-16","0.57","0.0","0.0","39","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-17","0.50","0.0","0.0","40","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-18","0.00","0.0","0.0","36","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-19","0.78","0.0","0.0","42","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-20","0.21","0.0","0.0","47","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-21","0.00","0.0","0.0","60","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-22","0.00","0.0","0.0","46","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-23","0.00","0.0","0.0","43","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-24","0.00","0.0","0.0","39","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-25","0.09","0.0","0.0","44","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-26","0.02","0.1","0.0","35","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-27","0.00","0.0","0.0","32","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-28","0.00","0.0","0.0","30","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-29","0.00","0.1","0.0","29","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-30","0.00","0.0","0.0","39","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-01-31","0.02","0.0","0.0","43","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-01","0.00","0.0","0.0","39","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-02","0.00","0.0","0.0","25","15"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-03","0.00","0.0","0.0","29","15"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-04","0.00","0.0","0.0","34","16"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-05","0.00","0.0","0.0","41","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-06","0.00","0.0","0.0","55","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-07","0.55","0.0","0.0","53","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-08","0.00","0.1","0.0","34","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-09","0.00","0.0","0.0","25","14"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-10","0.00","0.0","0.0","44","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-11","0.00","0.0","0.0","52","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-12","0.00","0.0","0.0","49","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-13","0.00","0.0","0.0","45","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-14","0.00","0.0","0.0","51","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-15","0.00","0.0","0.0","36","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-16","0.00","0.0","0.0","42","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-17","0.00","0.0","0.0","67","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-18","0.00","0.0","0.0","70","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-19","0.00","0.0","0.0","67","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-20","0.00","0.0","0.0","70","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-21","0.16","0.0","0.0","65","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-22","0.00","0.0","0.0","67","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-23","0.16","0.0","0.0","59","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-24","0.11","0.0","0.0","44","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-25","0.00","0.0","0.0","34","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-26","0.00","0.0","0.0","49","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-27","0.00","0.0","0.0","54","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-02-28","1.73","0.0","0.0","59","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-01","0.09","0.0","0.0","54","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-02","0.00","0.0","0.0","36","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-03","0.00","0.0","0.0","33","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-04","0.01","0.2","0.0","42","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-05","0.00","0.0","0.0","61","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-06","0.00","0.0","0.0","64","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-07","0.25","0.0","0.0","64","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-08","0.00","0.0","0.0","52","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-09","0.00","0.0","0.0","41","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-10","0.00","0.0","0.0","37","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-11","0.00","0.0","0.0","30","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-12","0.01","0.1","0.0","36","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-13","0.18","2.9","2.0","31","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-14","0.27","6.3","5.0","29","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-15","0.00","0.0","3.0","33","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-16","0.00","0.0","0.0","42","19"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-17","0.03","0.0","0.0","50","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-18","0.00","0.0","0.0","45","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-19","0.00","0.0","0.0","53","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-20","0.62","0.0","0.0","54","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-21","0.00","0.0","0.0","55","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-22","0.00","0.0","0.0","35","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-23","0.00","0.0","0.0","51","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-24","0.45","0.0","0.0","82","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-25","0.55","0.0","0.0","49","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-26","0.20","0.0","0.0","62","48"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-27","0.00","0.0","0.0","52","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-28","0.00","0.0","0.0","47","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-29","0.28","0.0","0.0","49","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-30","2.19","0.0","0.0","46","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-03-31","0.00","0.0","0.0","41","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-01","0.00","0.0","0.0","56","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-02","0.00","0.0","0.0","60","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-03","0.28","0.0","0.0","52","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-04","0.00","0.0","0.0","56","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-05","1.24","0.0","0.0","48","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-06","0.50","0.0","0.0","52","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-07","0.00","0.0","0.0","54","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-08","0.00","0.0","0.0","67","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-09","0.00","0.0",,"77","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-10","0.65","0.0","0.0","78","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-11","0.00","0.0","0.0","55","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-12","0.00","0.0","0.0","57","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-13","0.15","0.0","0.0","62","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-14","0.21","0.0","0.0","69","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-15","0.00","0.0","0.0","82","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-16","0.45","0.0","0.0","74","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-17","0.00","0.0","0.0","69","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-18","0.00","0.0","0.0","77","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-19","0.11","0.0","0.0","70","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-20","0.00","0.0","0.0","75","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-21","0.00","0.0","0.0","52","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-22","0.00","0.0","0.0","58","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-23","0.00","0.0","0.0","69","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-24","0.00","0.0","0.0","72","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-25","0.00","0.0","0.0","80","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-26","0.27","0.0","0.0","77","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-27","0.13","0.0","0.0","62","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-28","0.00","0.0","0.0","59","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-29","2.29","0.0","0.0","47","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-04-30","1.21","0.0","0.0","52","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-01","0.41","0.0","0.0","58","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-02","0.04","0.0","0.0","51","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-03","0.00","0.0","0.0","56","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-04","0.00","0.0","0.0","52","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-05","0.00","0.0","0.0","58","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-06","0.08","0.0","0.0","57","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-07","0.00","0.0","0.0","58","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-08","0.03","0.0","0.0","55","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-09","0.40","0.0","0.0","60","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-10","0.90","0.0","0.0","65","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-11","0.00","0.0","0.0","63","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-12","0.00","0.0","0.0","71","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-13","0.00","0.0","0.0","81","48"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-14","0.00","0.0","0.0","71","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-15","0.00","0.0","0.0","85","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-16","0.00","0.0","0.0","89","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-17","0.60","0.0","0.0","86","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-18","0.05","0.0","0.0","80","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-19","0.26","0.0","0.0","50","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-20","0.30","0.0","0.0","68","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-21","0.04","0.0","0.0","66","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-22","0.02","0.0","0.0","75","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-23","0.42","0.0","0.0","65","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-24","0.50","0.0","0.0","61","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-25","0.00","0.0","0.0","70","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-26","0.39","0.0","0.0","71","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-27","0.00","0.0","0.0","75","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-28","0.00","0.0","0.0","77","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-29","0.00","0.0","0.0","78","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-30","0.00","0.0","0.0","74","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-05-31","0.00","0.0","0.0","74","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-01","0.00","0.0","0.0","79","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-02","0.00","0.0","0.0","85","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-03","0.00","0.0","0.0","86","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-04","0.00","0.0","0.0","91","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-05","0.00","0.0","0.0","78","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-06","0.00","0.0","0.0","75","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-07","0.00","0.0","0.0","76","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-08","0.02","0.0","0.0","83","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-09","0.05","0.0","0.0","89","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-10","0.00","0.0","0.0","91","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-11","0.00","0.0","0.0","94","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-12","0.00","0.0","0.0","95","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-13","0.02","0.0","0.0","89","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-14","0.20","0.0","0.0","90","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-15","0.00","0.0","0.0","91","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-16","0.15","0.0","0.0","86","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-17","0.07","0.0","0.0","88","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-18","0.00","0.0","0.0","80","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-19","0.09","0.0","0.0","79","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-20","0.19","0.0","0.0","80","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-21","0.00","0.0","0.0","79","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-22","0.02","0.0","0.0","89","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-23","0.82","0.0","0.0","83","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-24","0.00","0.0","0.0","75","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-25","0.00","0.0","0.0","73","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-26","0.00","0.0","0.0","74","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-27","0.00","0.0","0.0","78","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-28","0.28","0.0","0.0","83","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-29","0.25","0.0","0.0","83","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-06-30","0.01","0.0","0.0","83","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-01","0.00","0.0","0.0","83","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-02","0.02","0.0","0.0","89","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-03","0.00","0.0","0.0","82","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-04","0.00","0.0","0.0","84","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-05","0.00","0.0","0.0","87","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-06","0.00","0.0","0.0","92","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-07","0.00","0.0","0.0","88","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-08","0.00","0.0","0.0","78","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-09","0.00","0.0","0.0","87","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-10","0.42","0.0","0.0","85","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-11","0.02","0.0","0.0","86","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-12","0.92","0.0","0.0","80","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-13","0.00","0.0","0.0","84","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-14","0.00","0.0","0.0","75","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-15","0.00","0.0","0.0","83","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-16","0.00","0.0","0.0","81","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-17","0.00","0.0","0.0","79","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-18","0.00","0.0","0.0","90","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-19","0.25","0.0","0.0","89","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-20","0.70","0.0","0.0","89","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-21","1.35","0.0","0.0","89","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-22","0.65","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-23","0.08","0.0","0.0","91","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-24","0.00","0.0","0.0","75","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-25","0.00","0.0","0.0","82","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-26","0.06","0.0","0.0","85","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-27","0.01","0.0","0.0","82","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-28","0.00","0.0","0.0","79","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-29","0.00","0.0","0.0","78","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-30","0.00","0.0","0.0","84","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-07-31","0.00","0.0","0.0","86","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-01","0.00","0.0","0.0","86","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-02","0.00","0.0","0.0","87","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-03","0.92","0.0","0.0","86","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-04","0.03","0.0","0.0","68","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-05","0.00","0.0","0.0","79","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-06","0.00","0.0","0.0","77","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-07","0.00","0.0","0.0","77","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-08","0.00","0.0","0.0","84","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-09","0.00","0.0","0.0","84","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-10","0.00","0.0","0.0","85","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-11","0.00","0.0","0.0","80","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-12","0.00","0.0","0.0","76","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-13","0.00","0.0","0.0","77","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-14","0.00","0.0","0.0","84","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2017-08-15","0.00","0.0","0.0","84","68"
